data,mes,classificacaoRisco,quantidade,ano,mesAux
2022-06-01,6,VERDE,278,2022,Jun/2022
2022-06-01,6,AMARELO,156,2022,Jun/2022
2022-06-01,6,LARANJA,40,2022,Jun/2022
2022-06-01,6,VERMELHO,2,2022,Jun/2022
2022-06-01,6,NAO CLASSIFICADO,16,2022,Jun/2022
2022-06-02,6,BRANCO,6,2022,Jun/2022
2022-06-02,6,VERDE,201,2022,Jun/2022
2022-06-02,6,AMARELO,114,2022,Jun/2022
2022-06-02,6,LARANJA,66,2022,Jun/2022
2022-06-02,6,NAO CLASSIFICADO,9,2022,Jun/2022
2022-06-03,6,BRANCO,10,2022,Jun/2022
2022-06-03,6,VERDE,196,2022,Jun/2022
2022-06-03,6,AMARELO,144,2022,Jun/2022
2022-06-03,6,LARANJA,39,2022,Jun/2022
2022-06-03,6,NAO CLASSIFICADO,27,2022,Jun/2022
2022-06-04,6,BRANCO,12,2022,Jun/2022
2022-06-04,6,VERDE,245,2022,Jun/2022
2022-06-04,6,AMARELO,191,2022,Jun/2022
2022-06-04,6,LARANJA,59,2022,Jun/2022
2022-06-04,6,NAO CLASSIFICADO,2,2022,Jun/2022
2022-06-04,6,NAO CLASSIFICADO,7,2022,Jun/2022
2022-06-05,6,BRANCO,8,2022,Jun/2022
2022-06-05,6,AZUL,1,2022,Jun/2022
2022-06-05,6,VERDE,194,2022,Jun/2022
2022-06-05,6,AMARELO,150,2022,Jun/2022
2022-06-05,6,LARANJA,47,2022,Jun/2022
2022-06-05,6,NAO CLASSIFICADO,40,2022,Jun/2022
2022-06-06,6,BRANCO,8,2022,Jun/2022
2022-06-06,6,VERDE,309,2022,Jun/2022
2022-06-06,6,AMARELO,153,2022,Jun/2022
2022-06-06,6,LARANJA,59,2022,Jun/2022
2022-06-06,6,NAO CLASSIFICADO,6,2022,Jun/2022
2022-06-06,6,NAO CLASSIFICADO,3,2022,Jun/2022
2022-06-07,6,BRANCO,7,2022,Jun/2022
2022-06-07,6,VERDE,251,2022,Jun/2022
2022-06-07,6,AMARELO,164,2022,Jun/2022
2022-06-07,6,LARANJA,68,2022,Jun/2022
2022-06-07,6,NAO CLASSIFICADO,25,2022,Jun/2022
2022-06-08,6,BRANCO,5,2022,Jun/2022
2022-06-08,6,VERDE,281,2022,Jun/2022
2022-06-08,6,AMARELO,198,2022,Jun/2022
2022-06-08,6,LARANJA,70,2022,Jun/2022
2022-06-08,6,VERMELHO,3,2022,Jun/2022
2022-06-08,6,NAO CLASSIFICADO,1,2022,Jun/2022
2022-06-08,6,NAO CLASSIFICADO,27,2022,Jun/2022
2022-06-09,6,BRANCO,14,2022,Jun/2022
2022-06-09,6,VERDE,194,2022,Jun/2022
2022-06-09,6,AMARELO,159,2022,Jun/2022
2022-06-09,6,LARANJA,108,2022,Jun/2022
2022-06-09,6,VERMELHO,4,2022,Jun/2022
2022-06-09,6,NAO CLASSIFICADO,21,2022,Jun/2022
2022-06-10,6,BRANCO,22,2022,Jun/2022
2022-06-10,6,VERDE,300,2022,Jun/2022
2022-06-10,6,AMARELO,218,2022,Jun/2022
2022-06-10,6,LARANJA,38,2022,Jun/2022
2022-06-10,6,NAO CLASSIFICADO,16,2022,Jun/2022
2022-06-10,6,NAO CLASSIFICADO,1,2022,Jun/2022
2022-06-11,6,BRANCO,9,2022,Jun/2022
2022-06-11,6,VERDE,258,2022,Jun/2022
2022-06-11,6,AMARELO,166,2022,Jun/2022
2022-06-11,6,LARANJA,73,2022,Jun/2022
2022-06-11,6,VERMELHO,1,2022,Jun/2022
2022-06-11,6,NAO CLASSIFICADO,1,2022,Jun/2022
2022-06-11,6,NAO CLASSIFICADO,13,2022,Jun/2022
2022-06-12,6,BRANCO,7,2022,Jun/2022
2022-06-12,6,VERDE,109,2022,Jun/2022
2022-06-12,6,AMARELO,124,2022,Jun/2022
2022-06-12,6,LARANJA,50,2022,Jun/2022
2022-06-12,6,VERMELHO,2,2022,Jun/2022
2022-06-12,6,NAO CLASSIFICADO,1,2022,Jun/2022
2022-06-12,6,NAO CLASSIFICADO,11,2022,Jun/2022
2022-06-13,6,BRANCO,11,2022,Jun/2022
2022-06-13,6,VERDE,208,2022,Jun/2022
2022-06-13,6,AMARELO,149,2022,Jun/2022
2022-06-13,6,LARANJA,70,2022,Jun/2022
2022-06-13,6,VERMELHO,4,2022,Jun/2022
2022-06-13,6,NAO CLASSIFICADO,1,2022,Jun/2022
2022-06-13,6,NAO CLASSIFICADO,1,2022,Jun/2022
2022-06-14,6,BRANCO,13,2022,Jun/2022
2022-06-14,6,VERDE,192,2022,Jun/2022
2022-06-14,6,AMARELO,160,2022,Jun/2022
2022-06-14,6,LARANJA,59,2022,Jun/2022
2022-06-14,6,NAO CLASSIFICADO,10,2022,Jun/2022
2022-06-14,6,NAO CLASSIFICADO,2,2022,Jun/2022
2022-06-15,6,BRANCO,8,2022,Jun/2022
2022-06-15,6,VERDE,333,2022,Jun/2022
2022-06-15,6,AMARELO,256,2022,Jun/2022
2022-06-15,6,LARANJA,93,2022,Jun/2022
2022-06-15,6,NAO CLASSIFICADO,18,2022,Jun/2022
2022-06-16,6,BRANCO,12,2022,Jun/2022
2022-06-16,6,AZUL,1,2022,Jun/2022
2022-06-16,6,VERDE,321,2022,Jun/2022
2022-06-16,6,AMARELO,200,2022,Jun/2022
2022-06-16,6,LARANJA,82,2022,Jun/2022
2022-06-16,6,VERMELHO,1,2022,Jun/2022
2022-06-16,6,NAO CLASSIFICADO,49,2022,Jun/2022
2022-06-16,6,NAO CLASSIFICADO,1,2022,Jun/2022
2022-06-17,6,BRANCO,17,2022,Jun/2022
2022-06-17,6,VERDE,311,2022,Jun/2022
2022-06-17,6,AMARELO,190,2022,Jun/2022
2022-06-17,6,LARANJA,31,2022,Jun/2022
2022-06-17,6,VERMELHO,3,2022,Jun/2022
2022-06-17,6,NAO CLASSIFICADO,4,2022,Jun/2022
2022-06-18,6,BRANCO,6,2022,Jun/2022
2022-06-18,6,VERDE,264,2022,Jun/2022
2022-06-18,6,AMARELO,168,2022,Jun/2022
2022-06-18,6,LARANJA,53,2022,Jun/2022
2022-06-18,6,VERMELHO,4,2022,Jun/2022
2022-06-18,6,NAO CLASSIFICADO,13,2022,Jun/2022
2022-06-19,6,BRANCO,7,2022,Jun/2022
2022-06-19,6,AZUL,2,2022,Jun/2022
2022-06-19,6,VERDE,296,2022,Jun/2022
2022-06-19,6,AMARELO,187,2022,Jun/2022
2022-06-19,6,LARANJA,64,2022,Jun/2022
2022-06-19,6,VERMELHO,1,2022,Jun/2022
2022-06-19,6,NAO CLASSIFICADO,32,2022,Jun/2022
2022-06-19,6,NAO CLASSIFICADO,2,2022,Jun/2022
2022-06-20,6,BRANCO,13,2022,Jun/2022
2022-06-20,6,VERDE,281,2022,Jun/2022
2022-06-20,6,AMARELO,196,2022,Jun/2022
2022-06-20,6,LARANJA,68,2022,Jun/2022
2022-06-20,6,VERMELHO,9,2022,Jun/2022
2022-06-20,6,NAO CLASSIFICADO,4,2022,Jun/2022
2022-06-21,6,BRANCO,6,2022,Jun/2022
2022-06-21,6,AZUL,2,2022,Jun/2022
2022-06-21,6,VERDE,252,2022,Jun/2022
2022-06-21,6,AMARELO,194,2022,Jun/2022
2022-06-21,6,LARANJA,58,2022,Jun/2022
2022-06-21,6,VERMELHO,4,2022,Jun/2022
2022-06-21,6,NAO CLASSIFICADO,86,2022,Jun/2022
2022-06-21,6,NAO CLASSIFICADO,2,2022,Jun/2022
2022-06-22,6,BRANCO,9,2022,Jun/2022
2022-06-22,6,VERDE,286,2022,Jun/2022
2022-06-22,6,AMARELO,163,2022,Jun/2022
2022-06-22,6,LARANJA,57,2022,Jun/2022
2022-06-22,6,VERMELHO,2,2022,Jun/2022
2022-06-22,6,NAO CLASSIFICADO,18,2022,Jun/2022
2022-06-22,6,NAO CLASSIFICADO,1,2022,Jun/2022
2022-06-23,6,BRANCO,20,2022,Jun/2022
2022-06-23,6,VERDE,265,2022,Jun/2022
2022-06-23,6,AMARELO,148,2022,Jun/2022
2022-06-23,6,LARANJA,54,2022,Jun/2022
2022-06-23,6,VERMELHO,2,2022,Jun/2022
2022-06-23,6,NAO CLASSIFICADO,30,2022,Jun/2022
2022-06-24,6,BRANCO,14,2022,Jun/2022
2022-06-24,6,VERDE,265,2022,Jun/2022
2022-06-24,6,AMARELO,164,2022,Jun/2022
2022-06-24,6,LARANJA,59,2022,Jun/2022
2022-06-24,6,VERMELHO,5,2022,Jun/2022
2022-06-24,6,NAO CLASSIFICADO,24,2022,Jun/2022
2022-06-24,6,NAO CLASSIFICADO,2,2022,Jun/2022
2022-06-25,6,BRANCO,6,2022,Jun/2022
2022-06-25,6,AZUL,1,2022,Jun/2022
2022-06-25,6,VERDE,361,2022,Jun/2022
2022-06-25,6,AMARELO,216,2022,Jun/2022
2022-06-25,6,LARANJA,84,2022,Jun/2022
2022-06-25,6,NAO CLASSIFICADO,25,2022,Jun/2022
2022-06-26,6,BRANCO,8,2022,Jun/2022
2022-06-26,6,AZUL,1,2022,Jun/2022
2022-06-26,6,VERDE,352,2022,Jun/2022
2022-06-26,6,AMARELO,187,2022,Jun/2022
2022-06-26,6,LARANJA,39,2022,Jun/2022
2022-06-26,6,NAO CLASSIFICADO,23,2022,Jun/2022
2022-06-26,6,NAO CLASSIFICADO,2,2022,Jun/2022
2022-06-27,6,BRANCO,7,2022,Jun/2022
2022-06-27,6,AZUL,1,2022,Jun/2022
2022-06-27,6,VERDE,349,2022,Jun/2022
2022-06-27,6,AMARELO,219,2022,Jun/2022
2022-06-27,6,LARANJA,73,2022,Jun/2022
2022-06-27,6,VERMELHO,1,2022,Jun/2022
2022-06-27,6,NAO CLASSIFICADO,7,2022,Jun/2022
2022-06-27,6,NAO CLASSIFICADO,5,2022,Jun/2022
2022-06-28,6,BRANCO,13,2022,Jun/2022
2022-06-28,6,AZUL,2,2022,Jun/2022
2022-06-28,6,VERDE,365,2022,Jun/2022
2022-06-28,6,AMARELO,190,2022,Jun/2022
2022-06-28,6,LARANJA,38,2022,Jun/2022
2022-06-28,6,VERMELHO,5,2022,Jun/2022
2022-06-28,6,NAO CLASSIFICADO,1,2022,Jun/2022
2022-06-28,6,NAO CLASSIFICADO,16,2022,Jun/2022
2022-06-29,6,BRANCO,18,2022,Jun/2022
2022-06-29,6,AZUL,2,2022,Jun/2022
2022-06-29,6,VERDE,463,2022,Jun/2022
2022-06-29,6,AMARELO,207,2022,Jun/2022
2022-06-29,6,LARANJA,81,2022,Jun/2022
2022-06-29,6,NAO CLASSIFICADO,10,2022,Jun/2022
2022-06-30,6,BRANCO,10,2022,Jun/2022
2022-06-30,6,AZUL,3,2022,Jun/2022
2022-06-30,6,VERDE,326,2022,Jun/2022
2022-06-30,6,AMARELO,209,2022,Jun/2022
2022-06-30,6,LARANJA,26,2022,Jun/2022
2022-06-30,6,NAO CLASSIFICADO,31,2022,Jun/2022
2022-06-30,6,NAO CLASSIFICADO,1,2022,Jun/2022
2022-07-01,7,BRANCO,9,2022,Jul/2022
2022-07-01,7,VERDE,298,2022,Jul/2022
2022-07-01,7,AMARELO,172,2022,Jul/2022
2022-07-01,7,LARANJA,46,2022,Jul/2022
2022-07-01,7,VERMELHO,4,2022,Jul/2022
2022-07-01,7,NAO CLASSIFICADO,3,2022,Jul/2022
2022-07-01,7,NAO CLASSIFICADO,1,2022,Jul/2022
2022-07-02,7,BRANCO,14,2022,Jul/2022
2022-07-02,7,VERDE,368,2022,Jul/2022
2022-07-02,7,AMARELO,219,2022,Jul/2022
2022-07-02,7,LARANJA,50,2022,Jul/2022
2022-07-02,7,VERMELHO,12,2022,Jul/2022
2022-07-02,7,NAO CLASSIFICADO,6,2022,Jul/2022
2022-07-02,7,NAO CLASSIFICADO,1,2022,Jul/2022
2022-07-03,7,BRANCO,5,2022,Jul/2022
2022-07-03,7,AZUL,2,2022,Jul/2022
2022-07-03,7,VERDE,339,2022,Jul/2022
2022-07-03,7,AMARELO,171,2022,Jul/2022
2022-07-03,7,LARANJA,54,2022,Jul/2022
2022-07-03,7,NAO CLASSIFICADO,11,2022,Jul/2022
2022-07-03,7,NAO CLASSIFICADO,1,2022,Jul/2022
2022-07-04,7,BRANCO,11,2022,Jul/2022
2022-07-04,7,VERDE,357,2022,Jul/2022
2022-07-04,7,AMARELO,199,2022,Jul/2022
2022-07-04,7,LARANJA,62,2022,Jul/2022
2022-07-04,7,VERMELHO,4,2022,Jul/2022
2022-07-04,7,NAO CLASSIFICADO,16,2022,Jul/2022
2022-07-05,7,BRANCO,9,2022,Jul/2022
2022-07-05,7,AZUL,1,2022,Jul/2022
2022-07-05,7,VERDE,424,2022,Jul/2022
2022-07-05,7,AMARELO,149,2022,Jul/2022
2022-07-05,7,LARANJA,65,2022,Jul/2022
2022-07-05,7,VERMELHO,2,2022,Jul/2022
2022-07-05,7,NAO CLASSIFICADO,1,2022,Jul/2022
2022-07-05,7,NAO CLASSIFICADO,21,2022,Jul/2022
2022-07-06,7,BRANCO,12,2022,Jul/2022
2022-07-06,7,AZUL,2,2022,Jul/2022
2022-07-06,7,VERDE,353,2022,Jul/2022
2022-07-06,7,AMARELO,140,2022,Jul/2022
2022-07-06,7,LARANJA,41,2022,Jul/2022
2022-07-06,7,NAO CLASSIFICADO,26,2022,Jul/2022
2022-07-07,7,BRANCO,8,2022,Jul/2022
2022-07-07,7,AZUL,1,2022,Jul/2022
2022-07-07,7,VERDE,275,2022,Jul/2022
2022-07-07,7,AMARELO,112,2022,Jul/2022
2022-07-07,7,LARANJA,29,2022,Jul/2022
2022-07-07,7,VERMELHO,1,2022,Jul/2022
2022-07-07,7,NAO CLASSIFICADO,15,2022,Jul/2022
2022-07-08,7,BRANCO,11,2022,Jul/2022
2022-07-08,7,VERDE,331,2022,Jul/2022
2022-07-08,7,AMARELO,108,2022,Jul/2022
2022-07-08,7,LARANJA,44,2022,Jul/2022
2022-07-08,7,VERMELHO,6,2022,Jul/2022
2022-07-08,7,NAO CLASSIFICADO,2,2022,Jul/2022
2022-07-08,7,NAO CLASSIFICADO,19,2022,Jul/2022
2022-07-09,7,BRANCO,8,2022,Jul/2022
2022-07-09,7,VERDE,278,2022,Jul/2022
2022-07-09,7,AMARELO,129,2022,Jul/2022
2022-07-09,7,LARANJA,26,2022,Jul/2022
2022-07-09,7,NAO CLASSIFICADO,15,2022,Jul/2022
2022-07-10,7,BRANCO,17,2022,Jul/2022
2022-07-10,7,AZUL,1,2022,Jul/2022
2022-07-10,7,VERDE,330,2022,Jul/2022
2022-07-10,7,AMARELO,152,2022,Jul/2022
2022-07-10,7,LARANJA,35,2022,Jul/2022
2022-07-10,7,VERMELHO,1,2022,Jul/2022
2022-07-10,7,NAO CLASSIFICADO,26,2022,Jul/2022
2022-07-11,7,BRANCO,20,2022,Jul/2022
2022-07-11,7,AZUL,2,2022,Jul/2022
2022-07-11,7,VERDE,302,2022,Jul/2022
2022-07-11,7,AMARELO,118,2022,Jul/2022
2022-07-11,7,LARANJA,29,2022,Jul/2022
2022-07-11,7,VERMELHO,6,2022,Jul/2022
2022-07-11,7,NAO CLASSIFICADO,11,2022,Jul/2022
2022-07-12,7,BRANCO,13,2022,Jul/2022
2022-07-12,7,AZUL,2,2022,Jul/2022
2022-07-12,7,VERDE,345,2022,Jul/2022
2022-07-12,7,AMARELO,177,2022,Jul/2022
2022-07-12,7,LARANJA,34,2022,Jul/2022
2022-07-12,7,VERMELHO,4,2022,Jul/2022
2022-07-12,7,NAO CLASSIFICADO,8,2022,Jul/2022
2022-07-12,7,NAO CLASSIFICADO,17,2022,Jul/2022
2022-07-13,7,BRANCO,9,2022,Jul/2022
2022-07-13,7,AZUL,5,2022,Jul/2022
2022-07-13,7,VERDE,307,2022,Jul/2022
2022-07-13,7,AMARELO,127,2022,Jul/2022
2022-07-13,7,LARANJA,61,2022,Jul/2022
2022-07-13,7,VERMELHO,7,2022,Jul/2022
2022-07-13,7,NAO CLASSIFICADO,11,2022,Jul/2022
2022-07-14,7,BRANCO,16,2022,Jul/2022
2022-07-14,7,VERDE,211,2022,Jul/2022
2022-07-14,7,AMARELO,86,2022,Jul/2022
2022-07-14,7,LARANJA,40,2022,Jul/2022
2022-07-14,7,NAO CLASSIFICADO,24,2022,Jul/2022
2022-07-15,7,BRANCO,15,2022,Jul/2022
2022-07-15,7,VERDE,142,2022,Jul/2022
2022-07-15,7,AMARELO,74,2022,Jul/2022
2022-07-15,7,LARANJA,23,2022,Jul/2022
2022-07-15,7,VERMELHO,8,2022,Jul/2022
2022-07-15,7,NAO CLASSIFICADO,9,2022,Jul/2022
2022-07-15,7,NAO CLASSIFICADO,2,2022,Jul/2022
2022-07-16,7,BRANCO,9,2022,Jul/2022
2022-07-16,7,VERDE,192,2022,Jul/2022
2022-07-16,7,AMARELO,94,2022,Jul/2022
2022-07-16,7,LARANJA,27,2022,Jul/2022
2022-07-16,7,NAO CLASSIFICADO,4,2022,Jul/2022
2022-07-16,7,NAO CLASSIFICADO,15,2022,Jul/2022
2022-07-17,7,BRANCO,5,2022,Jul/2022
2022-07-17,7,AZUL,2,2022,Jul/2022
2022-07-17,7,VERDE,209,2022,Jul/2022
2022-07-17,7,AMARELO,87,2022,Jul/2022
2022-07-17,7,LARANJA,34,2022,Jul/2022
2022-07-17,7,VERMELHO,4,2022,Jul/2022
2022-07-17,7,NAO CLASSIFICADO,2,2022,Jul/2022
2022-07-17,7,NAO CLASSIFICADO,20,2022,Jul/2022
2022-07-18,7,BRANCO,5,2022,Jul/2022
2022-07-18,7,AZUL,1,2022,Jul/2022
2022-07-18,7,VERDE,254,2022,Jul/2022
2022-07-18,7,AMARELO,84,2022,Jul/2022
2022-07-18,7,LARANJA,16,2022,Jul/2022
2022-07-18,7,NAO CLASSIFICADO,1,2022,Jul/2022
2022-07-18,7,NAO CLASSIFICADO,4,2022,Jul/2022
2022-07-19,7,BRANCO,3,2022,Jul/2022
2022-07-19,7,AZUL,1,2022,Jul/2022
2022-07-19,7,VERDE,222,2022,Jul/2022
2022-07-19,7,AMARELO,79,2022,Jul/2022
2022-07-19,7,LARANJA,16,2022,Jul/2022
2022-07-19,7,VERMELHO,6,2022,Jul/2022
2022-07-19,7,NAO CLASSIFICADO,50,2022,Jul/2022
2022-07-19,7,NAO CLASSIFICADO,4,2022,Jul/2022
2022-07-20,7,BRANCO,2,2022,Jul/2022
2022-07-20,7,AZUL,1,2022,Jul/2022
2022-07-20,7,VERDE,296,2022,Jul/2022
2022-07-20,7,AMARELO,86,2022,Jul/2022
2022-07-20,7,LARANJA,32,2022,Jul/2022
2022-07-20,7,VERMELHO,1,2022,Jul/2022
2022-07-20,7,NAO CLASSIFICADO,2,2022,Jul/2022
2022-07-20,7,NAO CLASSIFICADO,11,2022,Jul/2022
2022-07-21,7,BRANCO,1,2022,Jul/2022
2022-07-21,7,VERDE,197,2022,Jul/2022
2022-07-21,7,AMARELO,104,2022,Jul/2022
2022-07-21,7,LARANJA,39,2022,Jul/2022
2022-07-21,7,NAO CLASSIFICADO,21,2022,Jul/2022
2022-07-22,7,BRANCO,7,2022,Jul/2022
2022-07-22,7,AZUL,1,2022,Jul/2022
2022-07-22,7,VERDE,192,2022,Jul/2022
2022-07-22,7,AMARELO,123,2022,Jul/2022
2022-07-22,7,LARANJA,26,2022,Jul/2022
2022-07-22,7,NAO CLASSIFICADO,20,2022,Jul/2022
2022-07-22,7,NAO CLASSIFICADO,3,2022,Jul/2022
2022-07-23,7,BRANCO,6,2022,Jul/2022
2022-07-23,7,AZUL,3,2022,Jul/2022
2022-07-23,7,VERDE,177,2022,Jul/2022
2022-07-23,7,AMARELO,72,2022,Jul/2022
2022-07-23,7,LARANJA,47,2022,Jul/2022
2022-07-23,7,NAO CLASSIFICADO,14,2022,Jul/2022
2022-07-24,7,BRANCO,7,2022,Jul/2022
2022-07-24,7,VERDE,163,2022,Jul/2022
2022-07-24,7,AMARELO,75,2022,Jul/2022
2022-07-24,7,LARANJA,19,2022,Jul/2022
2022-07-24,7,NAO CLASSIFICADO,4,2022,Jul/2022
2022-07-24,7,NAO CLASSIFICADO,24,2022,Jul/2022
2022-07-25,7,BRANCO,5,2022,Jul/2022
2022-07-25,7,VERDE,139,2022,Jul/2022
2022-07-25,7,AMARELO,54,2022,Jul/2022
2022-07-25,7,LARANJA,16,2022,Jul/2022
2022-07-25,7,NAO CLASSIFICADO,3,2022,Jul/2022
2022-07-26,7,BRANCO,5,2022,Jul/2022
2022-07-26,7,VERDE,169,2022,Jul/2022
2022-07-26,7,AMARELO,61,2022,Jul/2022
2022-07-26,7,LARANJA,39,2022,Jul/2022
2022-07-26,7,NAO CLASSIFICADO,3,2022,Jul/2022
2022-07-27,7,BRANCO,5,2022,Jul/2022
2022-07-27,7,AZUL,4,2022,Jul/2022
2022-07-27,7,VERDE,181,2022,Jul/2022
2022-07-27,7,AMARELO,77,2022,Jul/2022
2022-07-27,7,LARANJA,16,2022,Jul/2022
2022-07-27,7,NAO CLASSIFICADO,3,2022,Jul/2022
2022-07-28,7,BRANCO,3,2022,Jul/2022
2022-07-28,7,AZUL,3,2022,Jul/2022
2022-07-28,7,VERDE,161,2022,Jul/2022
2022-07-28,7,AMARELO,64,2022,Jul/2022
2022-07-28,7,LARANJA,23,2022,Jul/2022
2022-07-28,7,NAO CLASSIFICADO,19,2022,Jul/2022
2022-07-29,7,BRANCO,2,2022,Jul/2022
2022-07-29,7,AZUL,1,2022,Jul/2022
2022-07-29,7,VERDE,146,2022,Jul/2022
2022-07-29,7,AMARELO,51,2022,Jul/2022
2022-07-29,7,LARANJA,29,2022,Jul/2022
2022-07-29,7,NAO CLASSIFICADO,1,2022,Jul/2022
2022-07-29,7,NAO CLASSIFICADO,13,2022,Jul/2022
2022-07-30,7,BRANCO,6,2022,Jul/2022
2022-07-30,7,VERDE,127,2022,Jul/2022
2022-07-30,7,AMARELO,65,2022,Jul/2022
2022-07-30,7,LARANJA,38,2022,Jul/2022
2022-07-30,7,VERMELHO,8,2022,Jul/2022
2022-07-30,7,NAO CLASSIFICADO,15,2022,Jul/2022
2022-07-31,7,VERDE,96,2022,Jul/2022
2022-07-31,7,AMARELO,51,2022,Jul/2022
2022-07-31,7,LARANJA,17,2022,Jul/2022
2022-07-31,7,NAO CLASSIFICADO,1,2022,Jul/2022
2022-07-31,7,NAO CLASSIFICADO,32,2022,Jul/2022
2022-08-01,8,VERDE,148,2022,Ago/2022
2022-08-01,8,AMARELO,63,2022,Ago/2022
2022-08-01,8,LARANJA,30,2022,Ago/2022
2022-08-01,8,VERMELHO,3,2022,Ago/2022
2022-08-01,8,NAO CLASSIFICADO,4,2022,Ago/2022
2022-08-02,8,BRANCO,10,2022,Ago/2022
2022-08-02,8,AZUL,2,2022,Ago/2022
2022-08-02,8,VERDE,188,2022,Ago/2022
2022-08-02,8,AMARELO,85,2022,Ago/2022
2022-08-02,8,LARANJA,35,2022,Ago/2022
2022-08-02,8,NAO CLASSIFICADO,11,2022,Ago/2022
2022-08-03,8,BRANCO,2,2022,Ago/2022
2022-08-03,8,VERDE,181,2022,Ago/2022
2022-08-03,8,AMARELO,71,2022,Ago/2022
2022-08-03,8,LARANJA,19,2022,Ago/2022
2022-08-03,8,NAO CLASSIFICADO,1,2022,Ago/2022
2022-08-03,8,NAO CLASSIFICADO,1,2022,Ago/2022
2022-08-04,8,BRANCO,6,2022,Ago/2022
2022-08-04,8,AZUL,1,2022,Ago/2022
2022-08-04,8,VERDE,121,2022,Ago/2022
2022-08-04,8,AMARELO,53,2022,Ago/2022
2022-08-04,8,LARANJA,27,2022,Ago/2022
2022-08-04,8,NAO CLASSIFICADO,10,2022,Ago/2022
2022-08-04,8,NAO CLASSIFICADO,1,2022,Ago/2022
2022-08-05,8,BRANCO,4,2022,Ago/2022
2022-08-05,8,VERDE,175,2022,Ago/2022
2022-08-05,8,AMARELO,56,2022,Ago/2022
2022-08-05,8,LARANJA,20,2022,Ago/2022
2022-08-05,8,VERMELHO,4,2022,Ago/2022
2022-08-05,8,NAO CLASSIFICADO,1,2022,Ago/2022
2022-08-06,8,BRANCO,4,2022,Ago/2022
2022-08-06,8,VERDE,115,2022,Ago/2022
2022-08-06,8,AMARELO,56,2022,Ago/2022
2022-08-06,8,LARANJA,33,2022,Ago/2022
2022-08-06,8,VERMELHO,10,2022,Ago/2022
2022-08-06,8,NAO CLASSIFICADO,1,2022,Ago/2022
2022-08-06,8,NAO CLASSIFICADO,12,2022,Ago/2022
2022-08-07,8,BRANCO,4,2022,Ago/2022
2022-08-07,8,VERDE,107,2022,Ago/2022
2022-08-07,8,AMARELO,64,2022,Ago/2022
2022-08-07,8,LARANJA,13,2022,Ago/2022
2022-08-07,8,NAO CLASSIFICADO,17,2022,Ago/2022
2022-08-08,8,BRANCO,2,2022,Ago/2022
2022-08-08,8,AZUL,2,2022,Ago/2022
2022-08-08,8,VERDE,177,2022,Ago/2022
2022-08-08,8,AMARELO,49,2022,Ago/2022
2022-08-08,8,LARANJA,36,2022,Ago/2022
2022-08-08,8,VERMELHO,1,2022,Ago/2022
2022-08-08,8,NAO CLASSIFICADO,1,2022,Ago/2022
2022-08-08,8,NAO CLASSIFICADO,6,2022,Ago/2022
2022-08-09,8,BRANCO,16,2022,Ago/2022
2022-08-09,8,VERDE,192,2022,Ago/2022
2022-08-09,8,AMARELO,73,2022,Ago/2022
2022-08-09,8,LARANJA,40,2022,Ago/2022
2022-08-09,8,NAO CLASSIFICADO,5,2022,Ago/2022
2022-08-10,8,BRANCO,4,2022,Ago/2022
2022-08-10,8,VERDE,239,2022,Ago/2022
2022-08-10,8,AMARELO,81,2022,Ago/2022
2022-08-10,8,LARANJA,23,2022,Ago/2022
2022-08-10,8,NAO CLASSIFICADO,4,2022,Ago/2022
2022-08-11,8,BRANCO,4,2022,Ago/2022
2022-08-11,8,VERDE,130,2022,Ago/2022
2022-08-11,8,AMARELO,39,2022,Ago/2022
2022-08-11,8,LARANJA,18,2022,Ago/2022
2022-08-11,8,NAO CLASSIFICADO,10,2022,Ago/2022
2022-08-12,8,BRANCO,4,2022,Ago/2022
2022-08-12,8,VERDE,142,2022,Ago/2022
2022-08-12,8,AMARELO,66,2022,Ago/2022
2022-08-12,8,LARANJA,15,2022,Ago/2022
2022-08-12,8,VERMELHO,1,2022,Ago/2022
2022-08-12,8,NAO CLASSIFICADO,3,2022,Ago/2022
2022-08-13,8,BRANCO,5,2022,Ago/2022
2022-08-13,8,VERDE,151,2022,Ago/2022
2022-08-13,8,AMARELO,62,2022,Ago/2022
2022-08-13,8,LARANJA,15,2022,Ago/2022
2022-08-13,8,VERMELHO,2,2022,Ago/2022
2022-08-13,8,NAO CLASSIFICADO,2,2022,Ago/2022
2022-08-14,8,BRANCO,5,2022,Ago/2022
2022-08-14,8,VERDE,71,2022,Ago/2022
2022-08-14,8,AMARELO,37,2022,Ago/2022
2022-08-14,8,LARANJA,19,2022,Ago/2022
2022-08-14,8,NAO CLASSIFICADO,1,2022,Ago/2022
2022-08-14,8,NAO CLASSIFICADO,12,2022,Ago/2022
2022-08-15,8,BRANCO,3,2022,Ago/2022
2022-08-15,8,AZUL,3,2022,Ago/2022
2022-08-15,8,VERDE,151,2022,Ago/2022
2022-08-15,8,AMARELO,58,2022,Ago/2022
2022-08-15,8,LARANJA,31,2022,Ago/2022
2022-08-15,8,NAO CLASSIFICADO,2,2022,Ago/2022
2022-08-15,8,NAO CLASSIFICADO,1,2022,Ago/2022
2022-08-16,8,BRANCO,3,2022,Ago/2022
2022-08-16,8,VERDE,202,2022,Ago/2022
2022-08-16,8,AMARELO,69,2022,Ago/2022
2022-08-16,8,LARANJA,35,2022,Ago/2022
2022-08-16,8,NAO CLASSIFICADO,41,2022,Ago/2022
